-1.2796615  0.4738425  1
 0.0444465  0.5793569  1
 0.2102261  0.9520606  1
-0.0318686 -0.7325617  0
 0.5661351 -1.2540400  0
 1.4956502 -0.1670587  0
-1.0874311 -0.2275640  0
-0.0113004  0.3262514  1
 0.1624234  0.3123911  1
 0.3696526 -0.2629356  0
 0.7510444 -0.7982120  0
 0.5697968  0.3505730  1
-0.4343619  0.4544983  1
 0.5441354 -0.6035059  0
 0.1596874 -0.4882297  0
-0.1871217  0.7063758  1
-0.0716196  0.7696019  1
 0.6508668  0.8358028  1
 0.7502659  0.0271215  1
 0.6725437 -0.2674722  0
-1.9980609 -0.6954695  1
-0.0402230 -0.4523465  0
-1.2633494  0.1863081  0
-0.1439978 -0.5856377  0
-0.4392288 -0.3017587  0
 1.4689480  0.2946917  1
-1.0142988 -0.4185115  0
-0.2376360 -0.2615728  0
-0.2974226 -0.6074979  0
 0.8320354 -0.8102472  0
-0.5082395 -0.3879131  0
-1.5401364 -0.0049434  0
-0.9335315 -0.6546009  0
-1.0208156 -0.3561882  0
 0.7905532  0.2703129  1
 0.0603006 -0.4539962  0
 0.3969474 -0.4207890  0
-0.4997912 -0.3524421  0
 0.3106683 -0.6242685  0
 0.0846884  1.0634379  1
 0.0303222 -1.0964079  0
-1.5537120  0.0692366  0
 0.3286748  0.7247069  1
 1.5639997 -0.6207105  1
 1.0270016 -0.5276046  0
-1.5076784 -0.0347419  1
-0.1419149  1.4648789  1
 0.9028291 -0.5531639  0
-1.6032006 -0.3768632  1
-0.4554414 -1.2915630  0
-0.8136595 -0.3567682  0
 1.7088861 -0.0777641  1
 0.8973281 -0.4550207  0
 0.5708048  0.1215415  1
 0.9857831  0.2719941  1
 0.0968011 -0.6149658  0
-0.5810855  0.6236130  1
 0.3724869  0.9883274  1
-0.3827088 -0.8324596  0
 1.8308125  0.1156637  0
-0.1476850 -0.9315363  0
-1.2906448  0.0104971  0
 0.6690358 -1.3275229  0
-0.7987651 -0.4761452  0
 0.7347747  0.3456108  1
 0.0885182 -0.1909391  0
-1.6696192  0.1491009  1
-0.4748087  0.0478842  0
 0.6394839 -0.1341841  0
-0.1106722 -0.4594543  0
