-1.3419525 -0.3048695  1
-0.0512486  0.6577350  1
-1.7874614 -0.1105432  0
-0.3972561 -0.2104287  1
-0.3964748 -0.8937791  0
-0.0514758  0.8953871  1
 0.1318957  0.6526199  1
 0.7387903  0.6067292  1
-0.8443441  0.0153031  1
-1.4037437  0.5270124  1
 1.7838897  0.4833142  0
 1.0042893 -0.1581378  0
 0.1971682  0.2677363  1
 1.3823834 -0.3974688  0
 0.0052856  0.9454287  1
 0.1933334  1.0648252  1
 0.7993970  0.3525843  1
 0.2351888  0.9026651  1
-0.6320091  0.4959129  1
 1.4846583 -0.1251896  1
 0.2023874  0.8583747  1
-0.7840528  0.8617665  1
-0.2989280  1.2184900  1
 3.0349065  1.8937862  0
-0.2401813 -0.0704196  1
 1.0918437  0.6755485  1
-2.0833337  0.2648820  0
-2.3648689  1.5129359  0
-0.5289468 -1.1282817  0
 1.6162206  0.0339431  1
-1.9472185  0.1011603  1
 1.3570863  0.7476666  1
-0.1094255  0.8857966  1
 0.3206951 -0.4527615  0
 1.8534929  0.8494768  0
 0.4806506  0.5330370  1
-0.3973606  0.3367312  1
-1.8206962 -0.1785351  1
 0.7450877  0.6448611  1
 0.2709370 -0.5816052  0
 1.5553059  0.0705661  1
 1.7665219  0.4599984  0
 1.0027954  0.3843471  0
 0.7561664 -0.5678703  0
 0.6315909  0.4575514  1
-0.5089437  0.6105001  1
